word, answers over 6, word value(idk), percent, avarage guesses
wader,395,49.787829637527466,0.9313878756296682,4.562272016675352
capos,395,40.818676710128784,0.9313878756296682,4.491749174917492
spate,395,56.529117822647095,0.9313878756296682,4.47663713739795
buret,395,42.771676540374756,0.9313878756296682,4.543338544380754
muter,395,50.70527172088623,0.9313878756296682,4.5405593190898035
pitas,395,47.47743225097656,0.9313878756296682,4.437554281743964
glads,395,38.44773530960083,0.9313878756296682,4.5435122459614385
glebe,395,63.14490509033203,0.9313878756296682,4.696543338544381
vocab,395,68.09915709495544,0.9313878756296682,4.635747785304846
greps,395,45.65654802322388,0.9313878756296682,4.549244398124023
crabs,396,40.58333945274353,0.9312141740489839,4.510682647212089
darts,396,34.68481206893921,0.9312141740489839,4.438770192808755
chief,396,49.68580508232117,0.9312141740489839,4.605523710265763
piles,396,33.637033462524414,0.9312141740489839,4.467952058363731
built,396,44.423996925354004,0.9312141740489839,4.534653465346534
fault,396,45.07379722595215,0.9312141740489839,4.550286607608129
crown,396,56.783982276916504,0.9312141740489839,4.557929477158242
glued,396,48.35093116760254,0.9312141740489839,4.579989577905159
belts,396,43.04513692855835,0.9312141740489839,4.477853048462741
phase,396,76.40284514427185,0.9312141740489839,4.5488969949626545
fleck,396,82.72322130203247,0.9312141740489839,4.62636789994789
towed,396,43.252665996551514,0.9312141740489839,4.545249261768282
cribs,396,40.20008563995361,0.9312141740489839,4.528747611603266
molts,396,36.41661500930786,0.9312141740489839,4.454577036651034
mails,396,35.362038135528564,0.9312141740489839,4.4735105089456315
pales,396,35.11251902580261,0.9312141740489839,4.467778356783047
ulcer,396,52.556560754776,0.9312141740489839,4.565919749869724
hovel,396,46.4946448802948,0.9312141740489839,4.591280180649644
cleat,396,69.83104586601257,0.9312141740489839,4.459266979329512
loner,396,45.63600206375122,0.9312141740489839,4.452318916102136
facie,396,56.268858909606934,0.9312141740489839,4.542991141219385
oiled,396,45.891594648361206,0.9312141740489839,4.466215042556887
sirup,396,50.407947063446045,0.9312141740489839,4.5480284870592325
bandy,396,43.98546528816223,0.9312141740489839,4.583289907938163
fated,396,49.05987572669983,0.9312141740489839,4.524405072086156
owlet,396,52.02355647087097,0.9312141740489839,4.525447281570262
altho,396,65.94597458839417,0.9312141740489839,4.524231370505472
ruche,396,68.36438322067261,0.9312141740489839,4.594580510682647
lucre,396,60.384806632995605,0.9312141740489839,4.5351745700885875
dribs,396,39.22893524169922,0.9312141740489839,4.535869376411325
intra,396,66.16373443603516,0.9312141740489839,4.474379016849054
smart,397,62.17231273651123,0.9310404724682995,4.504776793468821
found,397,47.32658123970032,0.9310404724682995,4.580163279485843
radio,397,59.38542294502258,0.9310404724682995,4.496960222338023
towel,397,42.61790370941162,0.9310404724682995,4.518325516762203
began,397,70.41889762878418,0.9310404724682995,4.587111342713219
cigar,397,51.93710684776306,0.9310404724682995,4.54003821434775
rifle,397,57.193604469299316,0.9310404724682995,4.53882230328296
poles,397,31.809020042419434,0.9310404724682995,4.450408198714609
close,397,72.7936999797821,0.9310404724682995,4.4875803369810665
rowed,397,45.28276562690735,0.9310404724682995,4.566614556192461
threw,397,44.58858251571655,0.9310404724682995,4.582595101615425
wired,397,45.260308265686035,0.9310404724682995,4.537432690637485
caret,397,41.2112295627594,0.9310404724682995,4.427479590064269
ingot,397,61.62449502944946,0.9310404724682995,4.511551155115511
brash,397,75.24420738220215,0.9310404724682995,4.55984019454577
laths,397,38.15092396736145,0.9310404724682995,4.497655028660761
splay,397,63.05065155029297,0.9310404724682995,4.59232239013375
caner,397,42.04469633102417,0.9310404724682995,4.443633837067917
marls,397,38.392582416534424,0.9310404724682995,4.479068959527532
perdu,397,63.66486859321594,0.9310404724682995,4.59232239013375
cento,397,52.80034875869751,0.9310404724682995,4.443807538648602
rumba,397,65.3731062412262,0.9310404724682995,4.647733194372069
firms,398,42.95721173286438,0.930866770887615,4.5468125759944416
first,398,59.2813618183136,0.930866770887615,4.508945631405246
polio,398,50.68620824813843,0.930866770887615,4.580858085808581
cargo,398,52.73490643501282,0.930866770887615,4.544207052284176
cloak,398,54.90421223640442,0.930866770887615,4.5405593190898035
shone,398,67.93463897705078,0.930866770887615,4.514330380406462
hardy,398,50.514997243881226,0.930866770887615,4.597880840715651
alder,398,51.4078426361084,0.930866770887615,4.50199756817787
satin,398,45.48244071006775,0.930866770887615,4.410283133576516
halts,398,36.971778869628906,0.930866770887615,4.472989404203578
mewed,398,47.75963878631592,0.930866770887615,4.678825777314573
snore,398,62.896873474121094,0.930866770887615,4.458572173006774
crate,398,52.545106410980225,0.930866770887615,4.427305888483585
fudge,398,71.06045484542847,0.930866770887615,4.6602397081813445
caked,398,45.31350588798523,0.930866770887615,4.586069133229112
spawn,398,63.0350284576416,0.930866770887615,4.592148688553066
shred,398,46.93212032318115,0.930866770887615,4.549591801285391
flout,398,49.86594915390015,0.930866770887615,4.581900295292687
feint,398,59.768635511398315,0.930866770887615,4.4705575820739964
mangy,398,48.64630174636841,0.930866770887615,4.6138613861386135
motes,398,34.11012125015259,0.930866770887615,4.461698801459093
macaw,398,59.263317823410034,0.930866770887615,4.68264721208963
hyper,398,54.296329736709595,0.930866770887615,4.627410109431996
chafe,398,68.4985454082489,0.930866770887615,4.63036303630363
rumen,398,46.78509068489075,0.930866770887615,4.564703838804933
sepia,398,62.0370454788208,0.930866770887615,4.522494354698628
upend,398,63.28794074058533,0.930866770887615,4.5857217300677435
bedew,398,53.04496693611145,0.930866770887615,4.699496265416015
ligne,398,56.19761538505554,0.930866770887615,4.504603091888137
drabs,398,42.43724703788757,0.930866770887615,4.5339586590237975
stoma,398,67.3321361541748,0.930866770887615,4.514156678825778
dopey,398,40.830904722213745,0.930866770887615,4.547507382317179
gismo,398,77.49688148498535,0.930866770887615,4.5794684731631055
pions,398,37.23296809196472,0.930866770887615,4.455445544554456
flics,398,39.48868274688721,0.930866770887615,4.53604307799201
sting,399,59.91757273674011,0.9306930693069307,4.534306062185166
scent,399,68.08943676948547,0.9306930693069307,4.463783220427306
older,399,49.742910623550415,0.9306930693069307,4.517630710439465
slain,399,58.881038188934326,0.9306930693069307,4.4519715129407675
wharf,399,64.40171337127686,0.9306930693069307,4.659023797116554
hired,399,41.67073726654053,0.9306930693069307,4.517109605697412
maybe,399,58.65300464630127,0.9306930693069307,4.681083897863471
crane,399,52.82474398612976,0.9306930693069307,4.446065659197498
raged,399,44.91216421127319,0.9306930693069307,4.5554976550286606
fence,399,57.397693395614624,0.9306930693069307,4.633663366336633
churn,399,56.66098666191101,0.9306930693069307,4.56696195935383
boils,399,33.2576847076416,0.9306930693069307,4.494180997047073
clogs,399,40.59166169166565,0.9306930693069307,4.53013722424874
umbra,399,79.8445405960083,0.9306930693069307,4.68264721208963
scowl,399,65.70091485977173,0.9306930693069307,4.593017196456488
clans,399,36.14612340927124,0.9306930693069307,4.471773493138787
purge,399,59.2198429107666,0.9306930693069307,4.587285044293903
gamut,399,47.96275043487549,0.9306930693069307,4.597359735973598
slops,399,41.57160544395447,0.9306930693069307,4.5737363210005215
rhino,399,53.246591329574585,0.9306930693069307,4.501129060274448
wacko,399,59.06322717666626,0.9306930693069307,4.6494702101789125
daunt,399,44.76178288459778,0.9306930693069307,4.492443981240229
copes,399,37.62747550010681,0.9306930693069307,4.486017022754907
soled,399,41.84501552581787,0.9306930693069307,4.4842800069480635
leant,399,50.987995624542236,0.9306930693069307,4.421400034740316
narcs,399,36.373648166656494,0.9306930693069307,4.47663713739795
deism,399,71.39391541481018,0.9306930693069307,4.551676220253604
scams,399,42.6593816280365,0.9306930693069307,4.623067569914887
condo,399,50.87076735496521,0.9306930693069307,4.579815876324474
blear,399,69.44574999809265,0.9306930693069307,4.570088587806149
shnor,399,55.2646484375,0.9306930693069307,4.4962654160152855
could,400,44.616331338882446,0.9305193677262463,4.517109605697412
track,400,53.130473613739014,0.9305193677262463,4.544554455445544
humid,400,53.1543345451355,0.9305193677262463,4.622372763592149
paste,400,54.96523189544678,0.9305193677262463,4.487754038561751
shirt,400,61.802215337753296,0.9305193677262463,4.482890394302588
hangs,400,41.74244546890259,0.9305193677262463,4.554802848705923
wagon,400,54.91059112548828,0.9305193677262463,4.610387354524926
dwarf,400,61.50047993659973,0.9305193677262463,4.654333854438075
wipes,400,40.82309174537659,0.9305193677262463,4.571825603612993
nudge,400,65.17160940170288,0.9305193677262463,4.6051763071043945
brats,400,40.08536720275879,0.9305193677262463,4.463609518846622
chute,400,60.12654256820679,0.9305193677262463,4.58520062532569
amend,400,68.26762437820435,0.9305193677262463,4.572694111516415
wince,400,55.65663552284241,0.9305193677262463,4.5178044120201495
fount,400,44.669143199920654,0.9305193677262463,4.550286607608129
pinky,400,50.981621742248535,0.9305193677262463,4.565224943546986
butyl,400,53.08062934875488,0.9305193677262463,4.638179607434427
beryl,400,66.23794746398926,0.9305193677262463,4.601354872329338
mural,400,59.51279306411743,0.9305193677262463,4.57130449887094
ghoul,400,60.87634015083313,0.9305193677262463,4.628278617335417
sired,400,42.01149392127991,0.9305193677262463,4.481153378495744
pewit,400,60.36388063430786,0.9305193677262463,4.560361299287823
tribs,400,39.263152837753296,0.9305193677262463,4.525099878408893
write,401,59.46494507789612,0.9303456661455619,4.5049504950495045
crude,401,58.084173917770386,0.9303456661455619,4.5513288170922355
flute,401,59.04946494102478,0.9303456661455619,4.558971686642349
leaps,401,40.750831604003906,0.9303456661455619,4.505645301372242
adult,401,56.98951458930969,0.9303456661455619,4.555323953447976
clean,401,72.21268463134766,0.9303456661455619,4.477679346882057
limit,401,53.347172498703,0.9303456661455619,4.618551328817092
piece,401,50.17503237724304,0.9303456661455619,4.61490359562272
vapor,401,53.23389744758606,0.9303456661455619,4.614208789299982
baths,401,37.73879027366638,0.9303456661455619,4.536737884314747
edict,401,76.2260992527008,0.9303456661455619,4.532047941636269
panes,401,33.59843564033508,0.9303456661455619,4.458745874587459
waned,401,47.53931212425232,0.9303456661455619,4.532916449539691
inlet,401,46.23825120925903,0.9303456661455619,4.43147472642001
flyer,401,49.51831412315369,0.9303456661455619,4.633663366336633
thyme,401,66.62082123756409,0.9303456661455619,4.630710439464999
napes,401,35.05244421958923,0.9303456661455619,4.49209657807886
picky,401,55.63366675376892,0.9303456661455619,4.6192461351398295
smear,401,69.98091268539429,0.9303456661455619,4.54438075386486
globs,401,43.4610857963562,0.9303456661455619,4.584679520583637
roman,401,57.658419609069824,0.9303456661455619,4.505124196630189
cower,401,49.368016958236694,0.9303456661455619,4.568004168837937
kinda,401,62.72059416770935,0.9303456661455619,4.579815876324474
shard,401,56.833879470825195,0.9303456661455619,4.542991141219385
gluer,401,46.325668811798096,0.9303456661455619,4.581552892131318
coset,401,46.151344299316406,0.9303456661455619,4.454577036651034
rands,401,39.22112274169922,0.9303456661455619,4.48375890220601
thunk,401,49.51758933067322,0.9303456661455619,4.603439291297551
scare,402,63.2479043006897,0.9301719645648775,4.494875803369811
picks,402,42.26104974746704,0.9301719645648775,4.582942504776794
based,402,56.86354851722717,0.9301719645648775,4.562272016675352
crest,402,78.8631157875061,0.9301719645648775,4.462914712523884
maids,402,37.99223017692566,0.9301719645648775,4.5231891610213655
slick,402,59.28727173805237,0.9301719645648775,4.569220079902727
clear,402,65.06907343864441,0.9301719645648775,4.504255688726768
lawns,402,37.84965109825134,0.9301719645648775,4.519194024665625
spank,402,61.729957580566406,0.9301719645648775,4.5707833941288865
truce,402,64.00766229629517,0.9301719645648775,4.513114469341671
fangs,402,41.06475520133972,0.9301719645648775,4.568872676741359
sling,402,55.86997961997986,0.9301719645648775,4.525447281570262
shalt,402,55.169414043426514,0.9301719645648775,4.4768108389786345
piney,402,40.23765969276428,0.9301719645648775,4.4950495049504955
sumps,402,44.93755316734314,0.9301719645648775,4.655376063922182
drily,402,47.74108052253723,0.9301719645648775,4.540211915928435
canto,402,46.99606275558472,0.9301719645648775,4.436859475421226
pares,402,35.34051156044006,0.9301719645648775,4.466215042556887
demur,402,52.07823061943054,0.9301719645648775,4.615077297203404
disco,402,71.70927667617798,0.9301719645648775,4.531005732152162
tabor,402,50.02414035797119,0.9301719645648775,4.490185860691332
maser,402,55.584333658218384,0.9301719645648775,4.502518672919924
wroth,402,52.93313550949097,0.9301719645648775,4.567135660934515
bhang,402,59.77551198005676,0.9301719645648775,4.639221816918534
eland,402,58.74867820739746,0.9301719645648775,4.5124196630189335
throw,403,61.286115646362305,0.9299982629841932,4.598054542296335
teach,403,61.5230188369751,0.9299982629841932,4.533437554281744
fight,403,56.78840613365173,0.9299982629841932,4.625673093625152
owing,403,65.8908679485321,0.9299982629841932,4.631405245787737
labor,403,54.943748474121094,0.9299982629841932,4.5716519020323085
comic,403,51.606072187423706,0.9299982629841932,4.642001042209484
chain,403,57.04908227920532,0.9299982629841932,4.539690811186381
hence,403,54.30414128303528,0.9299982629841932,4.638353309015112
smote,403,58.12960243225098,0.9299982629841932,4.484974813270801
aloft,403,65.04271101951599,0.9299982629841932,4.527010595796422
clots,403,35.007100343704224,0.9299982629841932,4.4540559319089805
tapes,403,34.25320029258728,0.9299982629841932,4.477853048462741
kelps,403,48.6434588432312,0.9299982629841932,4.5890220601007465
grunt,403,53.328289270401,0.9299982629841932,4.536737884314747
slate,403,54.72208380699158,0.9299982629841932,4.424526663192635
panda,403,47.80651140213013,0.9299982629841932,4.631578947368421
stile,403,57.350862979888916,0.9299982629841932,4.450755601875977
feign,403,60.23688983917236,0.9299982629841932,4.565919749869724
imbue,403,78.90323781967163,0.9299982629841932,4.703838804933125
setup,403,59.18129348754883,0.9299982629841932,4.553586937641133
brung,403,59.25206518173218,0.9299982629841932,4.607087024491923
codon,403,55.945170164108276,0.9299982629841932,4.583637311099531
gilts,403,36.323893547058105,0.9299982629841932,4.47107868681605
fichu,403,57.84632873535156,0.9299982629841932,4.680389091540733
demos,403,42.79565978050232,0.9299982629841932,4.545249261768282
tubal,403,56.96998572349548,0.9299982629841932,4.5902379711655374
coked,403,43.41714334487915,0.9299982629841932,4.570262289386833
bunko,403,59.83699131011963,0.9299982629841932,4.638005905853743
defog,403,74.15833902359009,0.9299982629841932,4.635226680562793
blash,403,75.32869553565979,0.9299982629841932,4.611429564009033
muley,403,41.220972299575806,0.9299982629841932,4.6333159631752645
store,404,56.405614614486694,0.9298245614035088,4.442070522841758
angel,404,54.64201021194458,0.9298245614035088,4.536390481153378
bread,404,64.29959654808044,0.9298245614035088,4.557408372416189
beard,404,52.35211753845215,0.9298245614035088,4.5405593190898035
rhyme,404,72.83659958839417,0.9298245614035088,4.641653639048116
wrong,404,58.074918270111084,0.9298245614035088,4.596838631231544
slams,404,39.829482078552246,0.9298245614035088,4.6018759770713915
fitly,404,48.655646324157715,0.9298245614035088,4.583637311099531
spake,404,66.69206285476685,0.9298245614035088,4.574257425742574
credo,404,66.74967646598816,0.9298245614035088,4.532047941636269
estop,404,108.88612079620361,0.9298245614035088,4.5554976550286606
veldt,404,60.189547538757324,0.9298245614035088,4.564356435643564
gored,404,41.41192078590393,0.9298245614035088,4.539169706444329
girds,404,42.17991662025452,0.9298245614035088,4.535000868507903
runic,404,55.48082399368286,0.9298245614035088,4.528400208441897
nards,404,41.093071937561035,0.9298245614035088,4.480284870592323
bents,404,44.276663303375244,0.9298245614035088,4.484974813270801
litre,404,48.9119086265564,0.9298245614035088,4.44571825603613
niter,404,46.40396022796631,0.9298245614035088,4.4262636789994785
vinca,404,70.08782315254211,0.9298245614035088,4.5895431648428
toile,404,50.3961877822876,0.9298245614035088,4.42035782525621
lochs,404,38.53269052505493,0.9298245614035088,4.5488969949626545
barfs,404,37.33077573776245,0.9298245614035088,4.5683515719993055
pones,404,31.84527826309204,0.9298245614035088,4.443460135487233
ideal,405,81.78191828727722,0.9296508598228244,4.552544728157026
teams,405,46.05959486961365,0.9296508598228244,4.496960222338023
candy,405,43.858052253723145,0.9296508598228244,4.556539864512767
comes,405,33.473442792892456,0.9296508598228244,4.512940767760987
worth,405,46.8436815738678,0.9296508598228244,4.556539864512767
spout,405,53.790035009384155,0.9296508598228244,4.549244398124023
weird,405,53.67141270637512,0.9296508598228244,4.548375890220601
dogie,405,58.08077573776245,0.9296508598228244,4.536911585895432
miser,405,56.48522353172302,0.9296508598228244,4.524057668924788
colon,405,48.700425148010254,0.9296508598228244,4.5890220601007465
neigh,405,64.12824273109436,0.9296508598228244,4.583463609518847
flare,405,63.99890971183777,0.9296508598228244,4.523883967344103
spits,405,40.114661693573,0.9296508598228244,4.569046378322042
bough,405,51.89613437652588,0.9296508598228244,4.67708876150773
whine,405,64.43732929229736,0.9296508598228244,4.5468125759944416
garbs,405,39.114684104919434,0.9296508598228244,4.570435990967518
tames,405,33.84060788154602,0.9296508598228244,4.494180997047073
peony,405,57.79317593574524,0.9296508598228244,4.545422963348966
bongo,405,56.712698459625244,0.9296508598228244,4.668229980892826
bongs,405,40.8811719417572,0.9296508598228244,4.560535000868508
anted,405,50.043206214904785,0.9296508598228244,4.473163105784263
lopes,405,35.78286623954773,0.9296508598228244,4.488448844884489
garde,405,48.81425857543945,0.9296508598228244,4.548202188639917
cager,405,43.69107365608215,0.9296508598228244,4.548549591801286
bimbo,405,66.53433799743652,0.9296508598228244,4.690811186381796
spics,405,44.04015064239502,0.9296508598228244,4.603439291297551
promo,405,60.071351051330566,0.9296508598228244,4.666145561924614
tared,405,42.08129096031189,0.9296508598228244,4.447455271842974
tangs,405,39.20354652404785,0.9296508598228244,4.499913149209658
pocks,405,43.09001588821411,0.9296508598228244,4.577384054194893
lycra,405,70.20356106758118,0.9296508598228244,4.61212437033177
glans,405,37.32331871986389,0.9296508598228244,4.492617682820914
mines,406,35.3195366859436,0.9294771582421401,4.461003995136355
tiger,406,47.43646264076233,0.9294771582421401,4.513982977245093
ruled,406,45.3662371635437,0.9294771582421401,4.545596664929651
twice,406,60.43851399421692,0.9294771582421401,4.540906722251172
humor,406,52.71983742713928,0.9294771582421401,4.622720166753518
lyric,406,55.6756956577301,0.9294771582421401,4.601354872329338
mates,406,38.13720726966858,0.9294771582421401,4.487406635400382
drags,406,40.995465993881226,0.9294771582421401,4.539517109605697
brawn,406,54.9626579284668,0.9294771582421401,4.592496091714435
ketch,406,66.81612229347229,0.9294771582421401,4.629494528400208
homey,406,46.6879506111145,0.9294771582421401,4.597186034392913
conch,406,55.48375368118286,0.9294771582421401,4.629494528400208
hoard,406,47.537973403930664,0.9294771582421401,4.542296334896648
grids,406,43.17204213142395,0.9294771582421401,4.53326385270106
pinks,406,39.66738533973694,0.9294771582421401,4.554455445544554
lapel,406,49.93332767486572,0.9294771582421401,4.633837067917318
umber,406,55.58386731147766,0.9294771582421401,4.670488101441723
pates,406,34.001814126968384,0.9294771582421401,4.470383880493313
ailed,406,47.81236815452576,0.9294771582421401,4.493138787562967
beget,406,44.01964354515076,0.9294771582421401,4.649643911759597
hilts,406,39.75722122192383,0.9294771582421401,4.472294597880841
downs,406,35.86051845550537,0.9294771582421401,4.55150251867292
klieg,406,43.88390874862671,0.9294771582421401,4.615598401945458
noter,406,48.030640602111816,0.9294771582421401,4.434948758033698
amine,406,67.23788356781006,0.9294771582421401,4.532742747959007
honer,406,46.45796871185303,0.9294771582421401,4.4821955879798505
fetal,406,63.5272274017334,0.9294771582421401,4.521452145214521
ogler,406,54.226067781448364,0.9294771582421401,4.578773666840369
stoup,406,64.7810070514679,0.9294771582421401,4.566788257773146
molas,406,41.605735063552856,0.9294771582421401,4.494354698627758
tings,406,35.80114555358887,0.9294771582421401,4.495223206531179
grade,407,65.78228211402893,0.9293034566614556,4.549244398124023
spoke,407,71.72638750076294,0.9293034566614556,4.603091888136182
pines,407,36.60800862312317,0.9293034566614556,4.4432864339065485
lifts,407,38.43363666534424,0.9293034566614556,4.52023623414973
myths,407,46.78508925437927,0.9293034566614556,4.629147125238839
proud,407,51.14809441566467,0.9293034566614556,4.570957095709571
packs,407,39.33732771873474,0.9293034566614556,4.5695674830640955
burly,407,49.897238969802856,0.9293034566614556,4.611429564009033
felts,407,46.88762426376343,0.9293034566614556,4.499218342886921
grist,407,67.74672818183899,0.9293034566614556,4.525794684731631
milky,407,53.562002658843994,0.9293034566614556,4.5931908980371725
liner,407,46.311020851135254,0.9293034566614556,4.4292166058711135
boxed,407,49.393322706222534,0.9293034566614556,4.639395518499218
peals,407,41.12920331954956,0.9293034566614556,4.494702101789127
spiny,407,55.80697512626648,0.9293034566614556,4.571478200451624
bayed,407,44.909743785858154,0.9293034566614556,4.630536737884315
bails,407,37.703641414642334,0.9293034566614556,4.483411499044641
goner,407,44.332123041152954,0.9293034566614556,4.496612819176654
fagot,407,53.291043281555176,0.9293034566614556,4.561924613513983
maven,407,52.07432508468628,0.9293034566614556,4.5944068091019625
caved,407,50.83514642715454,0.9293034566614556,4.604655202362341
kaput,407,49.594481468200684,0.9293034566614556,4.632968560013897
begot,407,65.61982345581055,0.9293034566614556,4.556192461351398
coypu,407,48.735713720321655,0.9293034566614556,4.6527705402119155
lints,407,38.21880650520325,0.9293034566614556,4.427305888483585
decaf,407,78.49599933624268,0.9293034566614556,4.602049678652076
lento,407,57.87422490119934,0.9293034566614556,4.426089977418795
toked,407,43.59974813461304,0.9293034566614556,4.557408372416189
degum,407,68.31645131111145,0.9293034566614556,4.6784783741532046
lobar,407,52.66171097755432,0.9293034566614556,4.575647038388049
bonks,407,40.92965221405029,0.9293034566614556,4.577905158936947
valid,408,50.30733251571655,0.9291297550807712,4.585026923745006
voted,408,44.68124270439148,0.9291297550807712,4.5608824040298765
folds,408,38.887672662734985,0.9291297550807712,4.52179954837589
alone,408,62.45158910751343,0.9291297550807712,4.449713392391871
finds,408,40.10048174858093,0.9291297550807712,4.542470036477332
spark,408,61.50833463668823,0.9291297550807712,4.583637311099531
mourn,408,45.10606360435486,0.9291297550807712,4.535869376411325
mooed,408,46.97015905380249,0.9291297550807712,4.621156852527358
choke,408,70.13176393508911,0.9291297550807712,4.607781830814661
doped,408,48.06676626205444,0.9291297550807712,4.614556192461351
corns,408,33.722960233688354,0.9291297550807712,4.461525099878409
tunic,408,51.848244428634644,0.9291297550807712,4.521452145214521
bides,408,36.57285523414612,0.9291297550807712,4.538474900121591
thane,408,59.2217960357666,0.9291297550807712,4.476463435817266
balks,408,39.33927774429321,0.9291297550807712,4.5695674830640955
dings,408,44.75885462760925,0.9291297550807712,4.533611255862429
deist,408,64.97855067253113,0.9291297550807712,4.48097967691506
fatly,408,50.85467767715454,0.9291297550807712,4.567309362515199
holon,408,52.82181429862976,0.9291297550807712,4.622546465172833
trued,408,40.11014938354492,0.9291297550807712,4.531526836894216
calix,408,47.21658492088318,0.9291297550807712,4.593364599617857
lings,408,36.64918875694275,0.9291297550807712,4.507208615598402
turps,408,36.39381289482117,0.9291297550807712,4.542817439638701
drama,409,55.55020523071289,0.9289560535000868,4.643390654854959
vital,409,61.377907276153564,0.9289560535000868,4.574604828903943
tumor,409,56.80984139442444,0.9289560535000868,4.5600138961264545
drill,409,52.39801073074341,0.9289560535000868,4.6051763071043945
choir,409,52.38778305053711,0.9289560535000868,4.525968386312315
wings,409,44.29213333129883,0.9289560535000868,4.5902379711655374
opens,409,51.46545696258545,0.9289560535000868,4.515546291471252
fruit,409,54.14375853538513,0.9289560535000868,4.5521973249956575
least,409,65.29953169822693,0.9289560535000868,4.460135487232934
tails,409,34.22925424575806,0.9289560535000868,4.41479937467431
coral,409,53.33693861961365,0.9289560535000868,4.479068959527532
serum,409,60.29692077636719,0.9289560535000868,4.592669793295119
shale,409,59.708600759506226,0.9289560535000868,4.508077123501824
baste,409,56.72246527671814,0.9289560535000868,4.520409935730415
cinch,409,55.50094676017761,0.9289560535000868,4.634358172659371
sedan,409,58.49820923805237,0.9289560535000868,4.482542991141219
gruel,409,50.012510538101196,0.9289560535000868,4.5740837241618895
yacht,409,52.8335325717926,0.9289560535000868,4.612298071912455
expel,409,60.98633050918579,0.9289560535000868,4.75872850442939
domed,409,48.61433815956116,0.9289560535000868,4.626889004689943
epics,409,50.12960243225098,0.9289560535000868,4.5608824040298765
inter,409,50.63152575492859,0.9289560535000868,4.443460135487233
okapi,409,72.92947912216187,0.9289560535000868,4.639048115337849
pudgy,409,51.42346692085266,0.9289560535000868,4.639048115337849
emend,409,70.63122200965881,0.9289560535000868,4.6751780441202015
coati,409,50.53149890899658,0.9289560535000868,4.484106305367379
redly,409,62.84460973739624,0.9289560535000868,4.563487927740143
recto,409,65.51881766319275,0.9289560535000868,4.460309188813619
biker,409,48.164886236190796,0.9289560535000868,4.588500955358694
biles,409,38.70748281478882,0.9289560535000868,4.509987840889352
diems,409,44.27208995819092,0.9289560535000868,4.544728157026229
begat,409,70.46474957466125,0.9289560535000868,4.584505819002953
dieth,409,53.96983790397644,0.9289560535000868,4.538474900121591
vocal,410,62.84671592712402,0.9287823519194025,4.5794684731631055
spins,410,43.716928243637085,0.9287823519194025,4.590932777488275
rival,410,65.24387049674988,0.9287823519194025,4.569046378322042
flats,410,39.10589551925659,0.9287823519194025,4.492443981240229
miles,410,36.25893020629883,0.9287823519194025,4.498697238144867
clubs,410,39.64645075798035,0.9287823519194025,4.579121070001737
cords,410,38.56682014465332,0.9287823519194025,4.494875803369811
loved,410,44.45418620109558,0.9287823519194025,4.58120548896995
waist,410,58.351266622543335,0.9287823519194025,4.521278443633837
frost,410,69.3427951335907,0.9287823519194025,4.538474900121591
novel,410,49.40699362754822,0.9287823519194025,4.578078860517631
flash,410,73.00806188583374,0.9287823519194025,4.632273753691159
super,410,47.112218379974365,0.9287823519194025,4.569914886225464
meats,410,40.249886989593506,0.9287823519194025,4.488448844884489
troop,410,57.33277606964111,0.9287823519194025,4.596317526489491
clove,410,63.551645040512085,0.9287823519194025,4.593712002779225
endow,410,96.8107602596283,0.9287823519194025,4.625151988883099
milks,410,40.92023324966431,0.9287823519194025,4.556366162932083
flora,410,70.5893177986145,0.9287823519194025,4.5674830640958834
hinds,410,39.874407052993774,0.9287823519194025,4.532916449539691
monks,410,40.069700717926025,0.9287823519194025,4.560361299287823
crags,410,41.42508292198181,0.9287823519194025,4.521452145214521
amuck,410,71.10291361808777,0.9287823519194025,4.699322563835331
loams,410,36.198853969573975,0.9287823519194025,4.505471599791558
lager,410,44.001601696014404,0.9287823519194025,4.5513288170922355
cubit,410,57.381133794784546,0.9287823519194025,4.605697411846448
bylaw,410,65.93964958190918,0.9287823519194025,4.694285217995484
gapes,410,36.68612861633301,0.9287823519194025,4.552544728157026
fluke,410,74.74033260345459,0.9287823519194025,4.658850095535869
mynah,410,60.131511211395264,0.9287823519194025,4.642695848532222
cased,410,56.75859713554382,0.9287823519194025,4.536737884314747
cutie,410,55.94173192977905,0.9287823519194025,4.534306062185166
cabal,410,53.19400763511658,0.9287823519194025,4.63192635052979
unmet,410,48.28499484062195,0.9287823519194025,4.550981413930867
dower,410,49.470465660095215,0.9287823519194025,4.57686294945284
ganef,410,45.94334888458252,0.9287823519194025,4.589369463262115
mazed,410,48.21173071861267,0.9287823519194025,4.659023797116554
corgi,410,46.90103602409363,0.9287823519194025,4.536564182734063
react,411,61.360329151153564,0.9286086503387181,4.464130623588675
reach,411,64.29275631904602,0.9286086503387181,4.551676220253604
stone,411,64.39690208435059,0.9286086503387181,4.4618725030397774
shops,411,44.801819801330566,0.9286086503387181,4.6354003821434775
score,411,63.28989362716675,0.9286086503387181,4.488796248045857
gifts,411,43.33172106742859,0.9286086503387181,4.55984019454577
drawn,411,54.57658529281616,0.9286086503387181,4.573562619419837
death,411,56.81374669075012,0.9286086503387181,4.5372589890568005
carts,411,39.457435131073,0.9286086503387181,4.4346013548723295
omits,411,43.27476119995117,0.9286086503387181,4.52023623414973
rinds,411,39.59805178642273,0.9286086503387181,4.484627410109432
